Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Fragile and conflict affected situations,FCS,"School enrollment, tertiary (% gross)","9,94548034667969","10,8167295455933","11,5897798538208","12,180419921875","12,773889541626","13,6951999664307","14,4600601196289","15,0636501312256","15,7661600112915","16,0091495513916","16,1116504669189","16,1923904418945","16,1090507507324","15,9350700378418","16,0594902038574","15,6114797592163","15,3233499526978","15,324520111084","15,37327003479","15,3596200942993",,
Finland,FIN,"School enrollment, tertiary (% gross)","82,3295516967773","84,3159713745117","84,8399810791016","86,943977355957","89,5174713134766","91,6795196533203","93,1574478149414","93,7590637207031","94,6918411254883","91,290657043457","93,4478073120117","94,9199295043945","92,8773498535156","90,9941864013672","88,8816604614258","87,6798706054688","86,9785232543945","88,1978302001953","90,2617568969727","92,9550094604492","95,0478897094727",
Fiji,FJI,"School enrollment, tertiary (% gross)",,,,"15,7839498519897","15,958399772644","16,1366901397705",,,,,,,,,,,,,,"53,4931602478027",,
France,FRA,"School enrollment, tertiary (% gross)","50,6030807495117","50,4472885131836","50,2516899108887","52,3169784545898","53,4576301574707","53,8823318481445","53,8754196166992","52,9475402832031","52,4755210876465","52,7731018066406","54,881721496582","55,6257286071777","57,9090118408203","59,8487586975098","61,5104789733887","62,7859306335449","64,7276763916016","65,8022308349609","67,5435180664063","68,3579025268555","69,3463821411133",
Faroe Islands,FRO,"School enrollment, tertiary (% gross)",,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, tertiary (% gross)","14,1179704666138",,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"School enrollment, tertiary (% gross)",,"8,07629013061523",,"8,30585956573486",,,,,,,,,,,,,,,,"21,0658702850342",,
United Kingdom,GBR,"School enrollment, tertiary (% gross)","58,4740409851074","59,2684707641602","62,568431854248","62,0685615539551","59,3514518737793","58,9660987854004","59,0324401855469","58,4945106506348","56,6439094543457","57,9005317687988","58,9233512878418","59,1459312438965","59,4021186828613","57,038761138916","56,5644989013672","56,4584884643555","58,4256210327148","59,9955711364746","61,3828887939453","65,7733612060547","69,4837265014648",
Georgia,GEO,"School enrollment, tertiary (% gross)","39,0596885681152","40,8643798828125","43,7661781311035","45,853099822998","45,7838516235352","51,3793106079102","42,7303810119629","41,8105697631836","38,8702087402344","28,8817005157471","32,5837097167969","34,7854995727539","32,2425308227539","37,9140014648438","42,2809181213379","46,481128692627","51,8300514221191","56,811279296875","60,3344497680664","63,9155006408691","66,6892166137695","72,5372619628906"
Ghana,GHA,"School enrollment, tertiary (% gross)",,,,,,"5,86879014968872","5,24218988418579","6,44485998153687","8,47961044311523","8,79749965667725",,"11,767370223999","11,9418296813965","13,831259727478","15,4023303985596","15,690710067749","15,5359802246094","16,0131301879883","15,6917695999146","17,2329692840576","18,6874504089355",
Gibraltar,GIB,"School enrollment, tertiary (% gross)",,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"School enrollment, tertiary (% gross)",,,,,"2,2958300113678","3,07600998878479","5,33443021774292","8,27645015716553","9,43566036224365","9,56892967224121","10,9002504348755","11,0658798217773","10,5216703414917","11,0482702255249","11,5593099594116","9,36091995239258","9,34230995178223","9,18072986602783","7,92106008529663","7,018630027771","5,84111976623535","6,72240495681763"
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",,,,,"1,17479002475739",,,,,,"1,95798003673553","3,03408002853394","2,72461009025574",,,,,,,,,
Guinea-Bissau,GNB,"School enrollment, tertiary (% gross)",,,,,,"2,29658007621765","2,64324998855591",,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, tertiary (% gross)","1,85288000106812",,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"School enrollment, tertiary (% gross)","50,7843399047852","58,0331802368164","64,9279632568359","70,0050735473633","76,2224502563477","85,3120727539063","90,0983428955078","87,3950424194336",,,"103,796279907227","109,15926361084","113,740600585938","116,376823425293","122,402000427246",,"131,540863037109","136,602569580078","142,852035522461","148,530883789063","150,876068115234",
Grenada,GRD,"School enrollment, tertiary (% gross)",,,,,,,,,,"64,5282669067383",,,,,,"95,6206588745117","96,4153137207031","100,196418762207","104,561882019043",,,
Greenland,GRL,"School enrollment, tertiary (% gross)",,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, tertiary (% gross)",,,"9,19099998474121",,,,,"17,318489074707",,,,,,"19,5923500061035","18,1808795928955","21,7832908630371",,,,"22,1422004699707",,
